,Average electricity cost assumption: 0.05 USD/kWh,,,,,,
Timestamp,Date and Time,"power MAX, GW","power MIN, GW","power GUESS, GW","annualised consumption MAX, TWh","annualised consumption MIN, TWh","annualised consumption GUESS, TWh"
1692230400,2023-08-17T00:00:00,29.1854226548571,8.70715259737143,14.9192857118483,255.839414992478,76.3268996685579,130.782458550062
1692316800,2023-08-18T00:00:00,28.6777921217143,8.61335929019429,14.7320738432531,251.389525738947,75.5047075378431,129.141359309956
1692403200,2023-08-19T00:00:00,27.7670033588571,8.40232417648,14.3425781969415,243.405551443742,73.6547737310237,125.727040474389
1692489600,2023-08-20T00:00:00,28.273294656,8.61335926018286,14.6766013206059,247.843700954496,75.5047072747629,128.655087176431
1692576000,2023-08-21T00:00:00,27.8915666914286,8.56646247154286,14.565453363635,244.497473617063,75.0936100255447,127.680764185624
1692662400,2023-08-22T00:00:00,27.1391322154286,8.37556232537143,14.2326939507249,237.901633000447,73.420179344206,124.763795172055
1692748800,2023-08-23T00:00:00,26.6929074497143,8.27985587965714,14.0615581832098,233.990026704195,72.5812166410745,123.263619034017
1692835200,2023-08-24T00:00:00,26.3466135051429,8.21396815913143,13.9413004544462,230.954413986082,72.0036448829461,122.209439783675
1692921600,2023-08-25T00:00:00,26.2646767902857,8.24776225817143,13.9682354135756,230.236156743645,72.2998839551307,122.445551635404
1693008000,2023-08-26T00:00:00,26.2084828217143,8.29033632068571,14.009646620353,229.743560415147,72.673088187131,122.808562274014
1693094400,2023-08-27T00:00:00,24.9449477074286,7.98669719268572,13.447984583664,218.667411603319,70.011387591083,117.885032860399
1693180800,2023-08-28T00:00:00,23.6543626251429,7.67620588532571,12.8738893133894,207.354142772002,67.2896207907652,112.852513721172
1693267200,2023-08-29T00:00:00,23.9494252251429,7.84163914352,13.1015259988128,209.940661523602,68.7398087320963,114.847976905593
1693353600,2023-08-30T00:00:00,23.2512617929939,7.70887062429714,12.7949462164085,203.820560877385,67.5759598925888,112.160498533037
1693440000,2023-08-31T00:00:00,23.0604099020866,7.75036076404571,12.7717298234023,202.147553201691,67.9396624576247,111.956983631945
1693526400,2023-09-01T00:00:00,23.2046987952271,7.88312928326857,12.9252730638602,203.412389638961,69.1035112971323,113.302943677798
1693612800,2023-09-02T00:00:00,23.3216355812675,8.00759979254857,13.064479207162,204.437457505391,70.1946197814808,114.523224729982
1693699200,2023-09-03T00:00:00,24.2290804595986,8.35611711049143,13.5949587268202,212.392119308841,73.2497225905679,119.173408199306
1693785600,2023-09-04T00:00:00,24.872678711813,8.61335607897143,13.9771440710861,218.033901587753,75.5046793882635,122.523644927141
1693872000,2023-09-05T00:00:00,23.9343962503011,8.33122302064,13.4749003438143,209.80891753014,73.0315009989302,118.120976413877
1693958400,2023-09-06T00:00:00,24.0694930283979,8.37824828820572,13.5545252585333,210.993175886936,73.4437244944113,118.818968416303
1694044800,2023-09-07T00:00:00,24.0251046486751,8.36279732436571,13.5335480316067,210.604067350286,73.3082813453899,118.635082045064
1694131200,2023-09-08T00:00:00,23.512133117575,8.18423922813714,13.2445867572851,206.107358908663,71.7430410738502,116.102047514361
1694217600,2023-09-09T00:00:00,23.3930746157597,8.14279665650286,13.1775200794725,205.06369208175,71.3797554909041,115.514141016656
1694304000,2023-09-10T00:00:00,23.0381482919209,8.01925184973714,12.9775870293736,201.952407926978,70.2967617147958,113.761527899489
1694390400,2023-09-11T00:00:00,23.1762746151285,8.06733165888,13.0553947749337,203.163223276217,70.7182293217421,114.443590597069
1694476800,2023-09-12T00:00:00,23.4926249783819,8.17744872226286,13.2335976547344,205.936350560496,71.6835154993562,116.005717041402
1694563200,2023-09-13T00:00:00,23.7654511297834,8.27241562635429,13.3872829717502,208.327944603682,72.5159953806217,117.352922530362
1694649600,2023-09-14T00:00:00,24.1367865556059,8.40167220820571,13.5964594100923,211.583070946442,73.6490585771313,119.186563188869
1694736000,2023-09-15T00:00:00,25.4132513921229,8.84599146822857,14.3155030283523,222.772561703349,77.5439612104916,125.489699546537
1694822400,2023-09-16T00:00:00,25.5060850761415,8.87830555366857,14.3677970408026,223.586341777457,77.8272264834587,125.948108859676
1694908800,2023-09-17T00:00:00,25.5525018319324,8.89446256637714,14.3939439984602,223.993231058719,77.968858856862,126.177313090502
1694995200,2023-09-18T00:00:00,25.6056778462246,8.87022698729143,14.4032783653823,224.459372000005,77.7564097705967,126.259138150941
1695081600,2023-09-19T00:00:00,25.7779063376259,8.89084276793143,14.4813214083254,225.969126955629,77.9371277036869,126.943263465381
1695168000,2023-09-20T00:00:00,26.061760388848,8.94744903401143,14.6208621327654,228.457391568642,78.4333382321442,128.166477455821
1695254400,2023-09-21T00:00:00,25.7949947479413,8.814704704,14.4513494856865,226.118923960454,77.269701435264,126.680529591528
1695340800,2023-09-22T00:00:00,24.6970049859554,8.39522440283429,13.8148560092083,216.493945706885,73.5925371152454,121.10102777672
1695427200,2023-09-23T00:00:00,25.0483077308545,8.47241823881143,13.99099686859,219.57346556867,74.269218281421,122.64507855006
1695513600,2023-09-24T00:00:00,25.2857450262857,8.51286749218286,14.1043906353724,221.654840900421,74.6237964364749,123.639088309675
1695600000,2023-09-25T00:00:00,25.2126099977143,8.48824536589714,14.0635959104779,221.013739239963,74.4079588774544,123.281481751249
1695686400,2023-09-26T00:00:00,25.2103701942857,8.48749129874286,14.062346547943,220.994105123109,74.4013487247799,123.270529839268
1695772800,2023-09-27T00:00:00,25.3584316075745,8.58122866461714,14.1661075185437,222.292011471998,75.2230504740339,124.180098507554
1695859200,2023-09-28T00:00:00,25.4396920574133,8.64940127524571,14.2311234964033,223.004340575285,75.8206515788039,124.750028569472
1695945600,2023-09-29T00:00:00,25.7732383862824,8.80278968667429,14.4369994138399,225.928207694151,77.1652543933868,126.554736861721
1696032000,2023-09-30T00:00:00,25.2030398418292,8.64940133526857,14.1375526683651,220.929847253474,75.8206521049643,123.929786690889
1696118400,2023-10-01T00:00:00,24.9594011094581,8.60679344987429,13.9993108287227,218.79411012551,75.447151381598,122.717958724583
1696204800,2023-10-02T00:00:00,25.1327741913183,8.70905241083429,14.0934126657889,220.313898561097,76.3435534333733,123.542855428305
1696291200,2023-10-03T00:00:00,25.7150860113139,8.95105580749714,14.4154977669859,225.418443975177,78.46495520852,126.366253425398
1696377600,2023-10-04T00:00:00,25.0898943975023,8.73343549609143,14.0434116888265,219.938014288505,76.5572955587375,123.104546864253
1696464000,2023-10-05T00:00:00,24.9796734627925,8.69506915590857,13.9598931543955,218.971817574839,76.2209762206945,122.372423391431
1696550400,2023-10-06T00:00:00,25.311757061329,8.81066273478857,14.1226408184759,221.88286239961,77.2342695331566,123.799069414759
1696636800,2023-10-07T00:00:00,26.1344165947243,9.09701882128,14.5600622696658,229.094295869353,79.7444669873405,127.63350585589
1696723200,2023-10-08T00:00:00,26.318575742811,9.16112200224,14.6626614095376,230.708634961481,80.3063954716358,128.532889916007
1696809600,2023-10-09T00:00:00,26.3075761609863,9.15729320420572,14.6565332989013,230.612212627206,80.2728322280673,128.479170898169
1696896000,2023-10-10T00:00:00,26.2628482528713,9.14172405536,14.6316143907257,230.22012778467,80.1363530692858,128.260731749102
1696982400,2023-10-11T00:00:00,26.9753109065139,9.38972217485714,15.0285431135939,236.465575406501,82.3103045847977,131.740208933764
1697068800,2023-10-12T00:00:00,27.5649349813223,9.59496193165714,15.3570357437541,241.634220046271,84.1094362929065,134.619775329748
1697155200,2023-10-13T00:00:00,27.0244460449048,9.40682541789714,15.0559173873607,236.896294029636,82.4602316132864,131.980171817604
1697241600,2023-10-14T00:00:00,26.4102539266994,9.19303387451429,14.7137373561289,231.512285921447,80.5861349439922,128.980621663826
1697328000,2023-10-15T00:00:00,26.8770397675473,9.35551538866286,14.973794085718,235.60413060232,82.0104478970186,131.260278955404
1697414400,2023-10-16T00:00:00,26.6404722825214,9.27316961078857,14.8419971006783,233.530380028583,81.2886048081726,130.104946584546
1697500800,2023-10-17T00:00:00,26.8980087065245,9.36281437817143,14.9854763460099,235.787944321394,82.0744308390507,131.362685649123
1697587200,2023-10-18T00:00:00,26.760004468691,9.31477706521143,14.9085911288078,234.578199172545,81.6533357536434,130.68870983513
1697673600,2023-10-19T00:00:00,26.3683750221885,9.17845642331429,14.6904056909565,231.145175444505,80.458349006773,128.776096286924
1697760000,2023-10-20T00:00:00,26.4831283764137,9.21840043428571,14.7543373259756,232.151103347643,80.8084982069486,129.336520999502
1697846400,2023-10-21T00:00:00,26.8198588926132,9.33561153913143,14.9419373539384,235.102883052647,81.8359707520261,130.981022844624
1697932800,2023-10-22T00:00:00,26.7191401833065,9.30055278850286,14.885824730421,234.219982846865,81.528645744016,130.489139586871
1698019200,2023-10-23T00:00:00,27.229863136329,9.47832818667429,15.170359798254,238.69698025306,83.0870248843868,132.983373991494
1698105600,2023-10-24T00:00:00,26.2881963148983,9.15054735533714,14.6457363574508,230.442328896398,80.2136981168854,128.384524909413
1698192000,2023-10-25T00:00:00,26.3897972493262,9.14144230806857,14.6754826103705,231.332962687594,80.1338832725291,128.645280562508
1698278400,2023-10-26T00:00:00,26.7844531493198,9.23249257067429,14.8673771946011,234.792516306938,80.9320298745308,130.327428487873
1698364800,2023-10-27T00:00:00,27.6044191183922,9.41459297584,15.2261483400438,241.980337991826,82.5283220262134,133.472416348824
1698451200,2023-10-28T00:00:00,28.1743752994562,9.50564314841143,15.441813363678,246.976573875033,83.3264678389746,135.362935946001
1698537600,2023-10-29T00:00:00,28.0911610836278,9.35996275225143,15.2954765231782,246.247118059082,82.049433486236,134.08014720218
1698624000,2023-10-30T00:00:00,28.5374686870242,9.37971459389714,15.4279698376221,250.159450510455,82.2225781301023,135.241583596596
1698710400,2023-10-31T00:00:00,29.7794819828571,9.67689220130286,16.0041555312946,261.046939061726,84.8276370366208,140.292427387329
1698796800,2023-11-01T00:00:00,30.4058699828571,9.43384421762286,16.0777015943589,266.537856269726,82.6970784116819,140.93713217615
1698883200,2023-11-02T00:00:00,30.7182848502857,9.10032456166857,15.9875891924255,269.276484997605,79.7734451075867,140.147206860802
1698969600,2023-11-03T00:00:00,30.5196058697143,8.67303856726857,15.6990383256735,267.534865053915,76.0278560806763,137.617769962854
1699056000,2023-11-04T00:00:00,31.1233309868571,8.42050770628572,15.7964241068933,272.82711943079,73.8141705533006,138.471453721027
1699142400,2023-11-05T00:00:00,32.4103434497143,8.34155096667429,16.1613112756669,284.109070680195,73.1220357738668,141.670054642496
1699228800,2023-11-06T00:00:00,31.9134388097143,7.80268337426286,15.6483699466904,279.753204605955,68.3983224587882,137.173610952688
1699315200,2023-11-07T00:00:00,31.6233359125714,7.3116555088,15.2336131576561,277.210162609601,64.0939721901408,133.537852940013
1699401600,2023-11-08T00:00:00,31.8612734485714,7.3116555088,15.2551792828517,279.295923050177,64.0939721901408,133.726901593478
1699488000,2023-11-09T00:00:00,32.0592889491429,7.30448730217143,15.2610022568514,281.031726928186,64.0311356908347,133.777945783559
1699574400,2023-11-10T00:00:00,32.8513493982857,7.43351649897143,15.5510400727603,287.974928825373,65.1622056299836,136.320417277817
1699660800,2023-11-11T00:00:00,33.2320494396343,7.37617017645714,15.4682926438326,291.312145387834,64.6595077668233,135.595053315836
1699747200,2023-11-12T00:00:00,33.6715201253486,7.37734016045714,15.4975834869687,295.164545418806,64.6697638465673,135.851816846768
1699833600,2023-11-13T00:00:00,33.9503984624914,7.3650893568,15.4925241551726,297.6091929222,64.5623733017088,135.807466744243
1699920000,2023-11-14T00:00:00,34.6466981710629,7.43601125668572,15.6646311403542,303.712956167537,65.184074676107,137.316156576345
1700006400,2023-11-15T00:00:00,35.1902551853486,7.46646549234286,15.753649998979,308.477776954766,65.4510365058775,138.09649589105
1700092800,2023-11-16T00:00:00,36.0885873070629,7.53992938331429,15.9460689246391,316.352556333713,66.095020974133,139.783240193386
1700179200,2023-11-17T00:00:00,36.7094600213486,7.54938713874286,16.0048967239339,321.795126547142,66.1779276582199,140.298924682004
1700265600,2023-11-18T00:00:00,36.733851732,7.50841269691429,15.9447010333973,322.008944282712,65.8187457011506,139.771249258761
1700352000,2023-11-19T00:00:00,37.3663878085714,7.60063583154286,16.1553082104737,327.553755529937,66.6271736993047,141.617431773012
1700438400,2023-11-20T00:00:00,39.1615662908571,7.93464816434286,16.8777228023897,343.290290105654,69.5551258086295,147.950118085748
1700524800,2023-11-21T00:00:00,39.8306934908571,8.03856315131429,17.1114806380763,349.155859140854,70.466044584421,149.999239273377
1700611200,2023-11-22T00:00:00,39.7722690137143,7.99402819977143,17.0298891182595,348.643710174219,70.0756511991963,149.284008010662
1700697600,2023-11-23T00:00:00,39.7353401451429,7.98660568091429,17.0140767305675,348.319991712322,70.0105853988946,149.145396620155
1700784000,2023-11-24T00:00:00,40.4000579417143,8.12021065097143,17.2986989221413,354.146907917067,71.1817665664156,151.64039475149
1700870400,2023-11-25T00:00:00,40.7749623377143,8.19556456937143,17.4592273619853,357.433319852404,71.84231901511,153.047587055163
1700956800,2023-11-26T00:00:00,40.1620258165714,8.07236737805714,17.1967771359749,352.060318308065,70.7623724360489,150.746948373956
1701043200,2023-11-27T00:00:00,39.0759881297143,7.85407920617143,16.7317520860073,342.540111945075,68.8488583212988,146.67053878594
1701129600,2023-11-28T00:00:00,39.1665704451429,7.87228580091429,16.770538074991,343.334156522122,69.0084573308146,147.010536765371
1701216000,2023-11-29T00:00:00,39.199628628,7.8789303312,16.7846930931096,343.623944553048,69.0667032832992,147.134619654199
1701302400,2023-11-30T00:00:00,38.8152372548571,7.83286484297143,16.664717510167,340.254369776078,68.6628932134876,146.082913694124
1701388800,2023-12-01T00:00:00,38.9728400468571,7.90388550354286,16.7871157962407,341.63591585075,69.2854603240567,147.155857069846
1701475200,2023-12-02T00:00:00,37.8761867177143,7.71302930102857,16.3588128705727,332.022652767483,67.6124148528165,143.40135362344
1701561600,2023-12-03T00:00:00,38.422296648,7.86120675885714,16.6462643164888,336.809852416368,68.9113384481417,145.921152998341
1701648000,2023-12-04T00:00:00,39.2127954411429,8.05617715885714,17.0351099942571,343.739364837058,70.6204489745417,149.329774209658
1701734400,2023-12-05T00:00:00,38.7037489542857,7.98598781485714,16.8619858655046,339.277063333269,70.0051691850377,147.812168097013
1701820800,2023-12-06T00:00:00,38.5462283142857,7.98598781485714,16.8387299473438,337.896237403029,70.0051691850377,147.608306718416
1701907200,2023-12-07T00:00:00,37.8310151142857,7.83781031085714,16.5252396289293,331.626678491829,68.7062451849737,144.860250587194
1701993600,2023-12-08T00:00:00,36.5511596914286,7.57265052068571,15.9661767148308,320.407465855063,66.381854464331,139.959505082207
1702080000,2023-12-09T00:00:00,37.6804436914286,7.80661500068571,16.4594674354932,330.306769399063,68.432787096011,144.283691539533
1702166400,2023-12-10T00:00:00,36.69712644,7.6028918368,16.0299375071519,321.68701037304,66.6469498413888,140.518432187693
1702252800,2023-12-11T00:00:00,36.7530029657143,7.61446830674286,16.0543453369252,322.176823997451,66.7484291769079,140.732391223486
1702339200,2023-12-12T00:00:00,36.9268631828571,7.65048857737143,16.1302904772166,323.700882660926,67.0641828692379,141.398126323281
1702425600,2023-12-13T00:00:00,37.3624176342857,7.74072652525714,16.3205481707932,327.518952982149,67.8552087204041,143.065925265173
1702512000,2023-12-14T00:00:00,38.4766256828572,7.97156757737143,16.8072534559541,337.286100735926,69.8787613832379,147.332383794894
1702598400,2023-12-15T00:00:00,39.47176662,8.1777403664,17.2419481740621,346.00950619092,71.6860720518624,151.142917693828
1702684800,2023-12-16T00:00:00,40.5363951342857,8.12737518697143,17.1557478750673,355.342039747149,71.2445708889916,150.38728587284
1702771200,2023-12-17T00:00:00,42.19142826,8.20289465302857,17.3346997472419,369.85006012716,71.9065745284485,151.955977984322
1702857600,2023-12-18T00:00:00,44.0096283685714,8.2801346512,17.5196463835351,385.788402278897,72.5836603524192,153.577220198069
